Time,x,y_lo,y_hi
10:40:07.917,60540,157,160
10:40:07.920,60542,157,160
10:40:07.944,60540,157,160
10:40:08.122,60537,157,160
10:40:08.125,60540,157,160
10:40:08.530,60542,157,160
10:40:08.561,60545,157,160
10:40:08.836,60542,157,160
10:40:09.158,60540,157,160
10:40:09.159,60542,157,160
10:40:09.305,60545,157,160
10:40:09.567,60547,157,160
10:40:09.595,60550,157,160
10:40:09.606,60547,157,160
10:40:10.006,60550,157,160
10:40:10.253,60552,157,160
10:40:10.253,60550,157,160
10:40:10.289,60552,157,160
10:40:10.465,60555,157,160
10:40:10.486,60557,157,160
10:40:10.520,60555,157,160
10:40:10.876,60552,157,160
10:40:10.941,60555,157,160
10:40:11.210,60552,157,160
10:40:11.310,60555,157,160
10:40:11.424,60557,157,160
10:40:12.243,60560,157,160
10:40:12.406,60557,157,160
10:40:12.410,60560,157,160
10:40:12.682,60557,157,160
10:40:12.694,60560,157,160
10:40:12.695,60557,157,160
10:40:12.858,60555,157,160
10:40:12.884,60552,157,160
10:40:13.354,60550,157,160
10:40:13.748,60547,157,160
10:40:13.749,60550,157,160
10:40:13.750,60547,157,160
10:40:13.808,60545,157,160
10:40:14.282,60542,157,160
10:40:14.319,60540,157,160
10:40:14.482,60537,157,160
10:40:14.485,60540,157,160
10:40:15.380,60537,157,160
10:40:15.381,60535,157,160
10:40:17.398,60532,157,160
10:40:17.494,60530,157,160
10:40:17.661,60527,157,160
10:40:17.804,60525,157,160
10:40:17.854,60527,157,160
10:40:17.855,60525,157,160
10:40:17.855,60527,157,160
10:40:18.080,60530,157,160
10:40:18.280,60532,157,160
10:40:18.280,60530,157,160
10:40:18.346,60532,157,160
10:40:18.730,60530,157,160
10:40:18.735,60527,157,160
10:40:18.759,60525,157,160
10:40:18.760,60522,157,160
10:40:18.762,60525,157,160
10:40:18.765,60522,157,160
10:40:18.768,60525,157,160
10:40:18.789,60522,157,160
10:40:18.790,60525,157,160
10:40:19.161,60527,157,160
10:40:19.416,60525,157,160
10:40:19.621,60527,157,160
10:40:20.053,60525,157,160
10:40:20.253,60527,157,160
10:40:20.254,60525,157,160
10:40:20.255,60527,157,160
10:40:20.486,60530,157,160
10:40:21.116,60527,157,160
10:40:21.428,60525,157,160
10:40:21.434,60527,157,160
10:40:21.790,60525,157,160
10:40:21.842,60522,157,160
10:40:22.711,60520,157,160
10:40:22.712,60522,155,160
10:40:22.894,60525,157,160
10:40:22.929,60527,157,160
10:40:22.978,60525,157,160
10:40:23.248,60527,157,160
10:40:23.407,60525,157,160
10:40:23.470,60522,157,160
10:40:23.471,60525,157,160
10:40:23.472,60522,157,160
10:40:23.497,60525,157,160
10:40:23.899,60522,157,160
10:40:23.901,60525,157,160
10:40:23.961,60522,157,160
10:40:24.105,60525,157,160
10:40:24.105,60522,157,160
10:40:24.106,60525,157,160
10:40:24.301,60522,157,160
10:40:24.849,60520,155,160
10:40:25.190,60517,155,157
10:40:25.399,60520,155,157
10:40:25.467,60522,155,157
10:40:25.560,60520,155,157
10:40:25.736,60522,155,157
10:40:25.846,60520,155,157
10:40:25.847,60522,155,157
10:40:26.053,60520,155,157
10:40:26.253,60517,155,157
10:40:26.571,60520,155,157
10:40:26.735,60517,155,157
10:40:26.751,60515,155,157
10:40:26.752,60517,155,157
10:40:26.928,60515,155,157
10:40:26.937,60517,155,157
10:40:26.939,60520,155,157
10:40:26.962,60517,155,157
10:40:27.343,60520,155,157
10:40:27.354,60522,155,157
10:40:27.377,60520,155,157
10:40:27.378,60522,155,157
10:40:27.754,60520,155,157
10:40:27.771,60522,155,157
10:40:28.294,60520,155,157
10:40:28.318,60522,155,157
10:40:28.536,60520,155,157
10:40:28.538,60522,155,157
10:40:29.817,60525,155,160
10:40:30.250,60522,157,160
10:40:30.556,60525,155,160
10:40:30.580,60522,157,160
10:40:30.654,60525,157,160
10:40:31.581,60527,157,160
10:40:31.655,60530,157,160
10:40:31.839,60532,157,160
10:40:32.147,60535,157,160
10:40:33.159,60532,157,160
10:40:34.034,60535,157,160
10:40:34.060,60537,157,160
10:40:34.060,60535,157,160
10:40:34.278,60532,157,160
10:40:34.301,60535,157,160
10:40:34.584,60537,157,160
10:40:34.585,60535,157,160
10:40:35.156,60532,157,160
10:40:35.409,60535,157,160
10:40:36.438,60532,157,160
10:40:36.761,60535,157,160
10:40:36.768,60537,157,160
10:40:37.005,60535,157,160
10:40:37.263,60537,157,160
10:40:37.273,60540,157,160
10:40:38.150,60537,157,160
10:40:39.465,60535,157,160
10:40:39.609,60537,157,160
10:40:39.609,60535,157,160
10:40:39.742,60537,157,160
10:40:39.742,60535,157,160
10:40:40.109,60537,157,160
10:40:40.109,60535,157,160
10:40:40.111,60537,157,160
10:40:40.329,60540,157,160
10:40:40.507,60542,157,160
10:40:40.508,60540,157,160
10:40:40.938,60537,157,160
10:40:41.241,60535,157,160
10:40:41.625,60537,157,160
10:40:42.350,60535,157,160
10:40:42.371,60537,157,160
10:40:43.067,60535,157,160
10:40:43.357,60537,157,160
10:40:43.606,60540,157,160
10:40:44.109,60537,157,160
10:40:44.356,60535,157,160
10:40:44.728,60537,157,160
10:40:46.977,60540,157,160
10:40:46.977,60537,157,160
10:40:46.978,60540,157,160
10:40:47.612,60542,157,160
10:40:47.618,60545,157,160
10:40:48.537,60542,157,160
10:40:48.604,60545,157,160
10:40:48.930,60547,157,160
10:40:49.136,60545,157,160
10:40:49.245,60547,157,160
10:40:49.362,60550,157,160
10:40:49.368,60552,157,160
10:40:49.392,60555,157,160
10:40:49.425,60557,157,160
10:40:49.906,60555,157,160
10:40:49.907,60557,157,160
10:40:52.063,60555,157,160
10:40:52.079,60552,157,160
10:40:52.092,60550,157,160
10:40:52.248,60552,157,160
10:40:52.760,60555,157,160
10:40:52.765,60557,157,160
10:40:52.766,60555,157,160
10:40:52.925,60557,157,160
10:40:53.492,60555,157,160
10:40:54.177,60552,157,160
10:40:54.686,60555,157,160
10:40:54.935,60552,157,160
10:40:55.281,60555,157,160
10:40:55.332,60557,157,160
10:40:56.251,60555,157,160
10:40:56.846,60557,157,160
10:40:57.416,60560,157,160
10:40:57.782,60557,157,160
10:40:58.209,60560,157,160
10:41:00.083,60562,157,160
10:41:00.083,60560,157,160
10:41:00.481,60562,157,160
10:41:00.782,60565,157,160
10:41:00.847,60562,157,160
10:41:01.494,60560,157,160
10:41:01.495,60557,157,160
10:41:01.499,60560,157,160
10:41:01.555,60557,157,160
10:41:01.662,60560,157,160
10:41:01.758,60562,157,160
10:41:01.758,60560,157,160
10:41:01.777,60562,157,160
10:41:01.777,60560,157,160
10:41:02.360,60557,157,160
10:41:02.743,60560,157,160
10:41:02.977,60557,157,160
10:41:02.994,60560,157,160
10:41:04.798,60562,157,160
10:41:04.852,60560,157,160
10:41:05.228,60562,157,160
10:41:05.233,60565,157,160
10:41:06.278,60567,157,160
10:41:06.456,60570,157,160
10:41:07.431,60572,157,160
10:41:07.729,60575,157,160
10:41:07.734,60572,157,160
10:41:07.735,60575,157,160
10:41:07.757,60572,157,160
10:41:07.759,60570,157,160
10:41:07.766,60572,157,160
10:41:07.820,60570,157,160
10:41:09.064,60572,160,162
10:41:09.446,60575,160,162
10:41:09.446,60572,160,162
10:41:11.026,60570,160,162
10:41:11.027,60572,160,162
10:41:11.593,60575,160,162
10:41:11.593,60572,160,162
10:41:11.602,60575,160,162
10:41:11.602,60572,160,162
10:41:12.071,60570,160,162
10:41:12.088,60572,160,162
10:41:12.216,60570,160,162
10:41:12.270,60572,160,162
10:41:13.794,60575,160,162
10:41:14.851,60577,160,162
10:41:14.857,60580,160,162
10:41:14.861,60577,160,162
10:41:14.861,60580,160,162
10:41:15.666,60577,160,162
10:41:15.669,60580,160,162
10:41:15.801,60577,160,162
10:41:15.885,60580,160,162
10:41:16.130,60577,160,162
10:41:16.264,60580,160,162
10:41:16.794,60582,160,162
10:41:17.014,60580,160,162
10:41:17.015,60582,160,162
10:41:17.700,60580,160,162
10:41:17.877,60577,160,162
10:41:17.909,60575,160,162
10:41:17.913,60572,160,162
10:41:18.293,60575,160,162
10:41:18.494,60577,160,162
10:41:18.764,60575,160,162
10:41:19.460,60577,160,162
10:41:21.590,60580,160,162
10:41:22.560,60582,160,162
10:41:22.561,60580,160,162
10:41:22.680,60577,160,162
10:41:22.987,60575,160,162
10:41:23.333,60577,160,162
10:41:23.347,60580,160,162
10:41:23.728,60577,160,162
10:41:24.001,60580,160,162
10:41:24.173,60582,160,162
10:41:25.273,60580,160,162
10:41:26.221,60577,160,162
10:41:28.241,60580,160,162
10:41:28.243,60582,160,162
10:41:28.412,60580,160,162
10:41:28.443,60577,160,162
10:41:28.457,60580,160,162
10:41:29.331,60582,160,162
10:41:29.331,60580,160,162
10:41:29.543,60582,160,162
10:41:30.476,60585,160,162
10:41:30.496,60587,160,162
10:41:30.496,60585,160,162
10:41:30.582,60587,160,162
10:41:30.582,60585,160,162
10:41:30.823,60587,160,162
10:41:31.688,60585,160,162
10:41:32.032,60587,160,162
10:41:32.229,60585,160,162
10:41:32.230,60587,160,162
10:41:32.913,60585,160,162
10:41:32.914,60587,160,162
10:41:33.357,60590,160,162
10:41:33.765,60587,160,162
10:41:33.974,60590,160,162
10:41:34.280,60592,160,162
10:41:34.381,60595,160,162
10:41:34.634,60592,160,162
10:41:34.782,60590,160,162
10:41:34.846,60592,160,162
10:41:35.386,60595,160,162
10:41:35.583,60592,160,162
10:41:35.650,60595,160,162
10:41:35.811,60597,160,162
10:41:35.811,60595,160,162
10:41:35.850,60592,160,162
10:41:36.184,60595,160,162
10:41:36.228,60592,160,162
10:41:36.470,60590,160,162
10:41:36.546,60592,160,162
10:41:36.863,60595,160,162
10:41:36.864,60592,160,162
10:41:37.215,60595,160,162
10:41:37.278,60592,160,162
10:41:37.470,60590,160,162
10:41:37.671,60587,160,162
10:41:37.685,60585,160,162
10:41:37.686,60587,160,162
10:41:37.686,60585,160,162
10:41:37.687,60587,160,162
10:41:38.299,60590,160,162
10:41:38.835,60587,160,162
10:41:38.982,60590,160,162
10:41:39.538,60592,160,162
10:41:40.451,60590,160,162
10:41:40.463,60592,160,162
10:41:40.590,60590,160,162
10:41:40.872,60587,160,162
10:41:41.073,60590,160,162
10:41:41.073,60587,160,162
10:41:41.483,60585,160,162
10:41:41.546,60587,160,162
10:41:42.531,60585,160,162
10:41:42.817,60582,160,162
10:41:43.127,60585,160,162
10:41:43.213,60582,160,162
10:41:43.379,60580,160,162
10:41:43.384,60582,160,162
10:41:43.451,60580,160,162
10:41:43.708,60577,160,162
10:41:43.710,60580,160,162
10:41:43.850,60577,160,162
10:41:43.852,60575,160,162
10:41:44.375,60572,160,162
10:41:44.456,60575,160,162
10:41:44.562,60577,160,162
10:41:46.283,60575,160,162
10:41:46.533,60572,160,162
10:41:46.735,60575,160,162
10:41:46.996,60572,160,162
10:41:47.290,60575,160,162
10:41:49.448,60577,157,160
10:41:50.816,60580,157,160
10:41:51.793,60582,157,160
10:41:51.918,60585,157,160
10:41:52.487,60582,157,162
10:41:52.941,60580,157,162
10:41:53.061,60582,157,162
10:41:54.663,60585,160,162
10:41:55.272,60582,160,162
10:41:55.364,60585,160,162
10:41:56.190,60582,160,162
10:41:56.242,60585,160,162
10:41:56.668,60587,160,162
10:41:56.991,60585,160,162
10:41:57.253,60582,160,162
10:41:57.299,60585,160,162
10:41:57.794,60587,160,162
10:41:57.979,60585,160,162
10:41:58.582,60587,160,162
10:41:59.488,60590,160,162
10:41:59.794,60587,160,162
10:42:00.639,60590,160,162
10:42:01.326,60592,160,162
10:42:01.801,60595,160,162
10:42:02.172,60592,160,162
10:42:02.188,60595,160,162
10:42:03.099,60597,160,162
10:42:03.174,60595,160,162
10:42:03.656,60597,160,162
10:42:03.830,60595,160,162
10:42:03.854,60597,160,162
10:42:04.695,60600,160,162
10:42:04.695,60597,160,162
10:42:04.696,60600,160,162
10:42:04.696,60597,160,162
10:42:04.855,60595,160,162
10:42:04.908,60597,160,162
10:42:05.144,60600,160,162
10:42:05.144,60597,160,162
10:42:05.179,60600,160,162
10:42:05.570,60602,160,162
10:42:05.573,60600,160,162
10:42:05.576,60597,160,162
10:42:05.630,60595,160,162
10:42:05.675,60597,160,162
10:42:05.782,60600,160,162
10:42:05.830,60597,160,162
10:42:05.881,60600,160,162
10:42:05.979,60597,160,162
10:42:06.036,60595,160,162
10:42:06.130,60592,160,162
10:42:06.130,60595,160,162
10:42:06.228,60592,160,162
10:42:06.228,60595,160,162
10:42:06.228,60592,160,162
10:42:06.230,60595,160,162
10:42:06.263,60592,160,162
10:42:06.302,60590,160,162
10:42:06.329,60587,160,162
10:42:06.721,60585,160,162
10:42:07.004,60587,160,162
10:42:07.047,60585,160,162
10:42:07.301,60582,160,162
10:42:07.375,60585,160,162
10:42:07.612,60582,160,162
10:42:07.765,60585,160,162
10:42:08.208,60582,160,162
10:42:08.210,60580,160,162
10:42:08.215,60582,160,162
10:42:08.218,60580,160,162
10:42:08.284,60582,160,162
10:42:08.342,60580,160,162
10:42:08.343,60577,160,162
10:42:08.344,60580,160,162
10:42:09.234,60582,160,162
10:42:09.274,60585,160,162
10:42:09.313,60582,160,162
10:42:09.440,60585,160,162
10:42:09.487,60587,160,162
10:42:10.425,60590,157,160
10:42:10.624,60587,157,160
10:42:10.945,60590,157,160
10:42:11.158,60587,157,160
10:42:11.475,60585,157,160
10:42:11.533,60582,157,162
10:42:11.837,60580,157,162
10:42:11.841,60582,157,162
10:42:11.909,60580,157,162
10:42:12.038,60577,157,162
10:42:12.279,60580,157,162
10:42:12.373,60577,157,162
10:42:12.556,60580,157,162
10:42:13.318,60582,157,162
10:42:13.335,60585,157,162
10:42:13.497,60587,157,162
10:42:13.502,60585,157,162
10:42:13.554,60587,157,162
10:42:13.800,60585,157,162
10:42:13.802,60582,157,162
10:42:13.804,60580,157,162
10:42:13.902,60577,157,162
10:42:14.634,60580,157,162
10:42:15.161,60577,157,162
10:42:15.193,60575,157,162
10:42:15.507,60577,157,162
10:42:15.707,60580,157,162
10:42:15.798,60577,157,162
10:42:16.806,60575,157,162
10:42:17.930,60572,157,162
10:42:18.061,60570,157,162
10:42:18.483,60567,157,162
10:42:18.504,60565,157,160
10:42:18.612,60567,157,160
10:42:18.684,60570,157,160
10:42:18.716,60567,157,160
10:42:18.716,60565,157,160
10:42:18.716,60567,157,160
10:42:18.716,60570,157,160
10:42:18.717,60567,157,160
10:42:18.812,60565,157,160
10:42:18.817,60567,157,160
10:42:19.063,60565,157,160
10:42:19.150,60562,157,160
10:42:19.314,60560,157,160
10:42:20.314,60557,157,160
10:42:20.418,60555,157,160
10:42:20.419,60557,157,160
10:42:20.419,60555,157,160
10:42:20.420,60557,157,160
10:42:20.526,60560,157,160
10:42:20.529,60562,160,162
10:42:20.846,60565,160,162
10:42:21.225,60562,160,162
10:42:21.315,60565,160,162
10:42:21.316,60562,160,162
10:42:21.345,60565,160,162
10:42:21.438,60562,160,162
10:42:21.458,60565,160,162
10:42:21.459,60562,160,162
10:42:21.818,60560,160,162
10:42:21.909,60562,160,162
10:42:22.086,60560,160,162
10:42:22.111,60557,160,162
10:42:22.438,60555,157,162
10:42:23.346,60552,157,160
10:42:23.871,60555,157,160
10:42:23.996,60557,157,160
10:42:24.001,60555,157,160
10:42:24.113,60552,157,160
10:42:24.216,60555,157,160
10:42:25.318,60552,157,160
10:42:25.396,60555,157,160
10:42:25.622,60552,157,160
10:42:25.822,60555,157,160
10:42:26.442,60557,157,160
10:42:26.760,60560,157,160
10:42:28.821,60557,157,162
10:42:29.007,60560,157,162
10:42:29.046,60557,157,162
10:42:29.268,60560,157,162
10:42:29.320,60557,157,162
10:42:29.375,60560,157,162
10:42:30.205,60557,160,162
10:42:30.653,60555,157,162
10:42:30.655,60557,157,160
10:42:33.820,60560,157,160
10:42:34.104,60562,160,162
10:42:34.115,60565,160,162
10:42:34.115,60562,160,162
10:42:34.119,60565,160,162
10:42:34.119,60562,160,162
10:42:34.122,60565,160,162
10:42:34.122,60562,160,162
10:42:34.122,60565,160,162
10:42:34.311,60567,160,162
10:42:34.318,60570,160,162
10:42:34.735,60572,160,162
10:42:34.837,60570,160,162
10:42:35.324,60567,160,162
10:42:35.897,60565,160,162
10:42:35.898,60567,160,162
10:42:36.191,60570,160,162
10:42:36.423,60567,160,162
10:42:36.424,60570,160,162
10:42:37.320,60567,160,162
10:42:37.320,60570,160,162
10:42:37.320,60567,160,162
10:42:37.321,60570,160,162
10:42:37.321,60567,160,162
10:42:37.322,60565,160,162
10:42:37.329,60562,160,162
10:42:37.613,60560,160,162
10:42:37.624,60557,160,162
10:42:37.724,60560,160,162
10:42:37.804,60557,160,162
10:42:38.363,60555,157,162
10:42:38.735,60557,157,160
10:42:38.735,60555,157,162
10:42:38.736,60557,157,162
10:42:38.737,60555,157,162
10:42:39.818,60552,157,162
10:42:40.198,60555,157,160
10:42:40.258,60557,157,162
10:42:40.320,60555,157,162
10:42:40.736,60552,157,162
10:42:40.831,60555,157,160
10:42:40.910,60552,157,160
10:42:40.937,60555,157,160
10:42:41.713,60557,157,162
10:42:41.716,60555,157,162
10:42:41.716,60557,157,162
10:42:41.716,60555,157,162
10:42:42.685,60557,157,162
10:42:43.331,60560,157,162
10:42:43.841,60562,160,162
10:42:43.843,60560,160,162
10:42:43.846,60562,160,162
10:42:44.397,60565,160,162
10:42:44.399,60562,160,162
10:42:45.806,60560,160,162
10:42:45.923,60562,160,162
10:42:46.207,60565,160,162
10:42:46.255,60562,160,162
10:42:46.975,60560,160,162
10:42:47.086,60562,160,162
10:42:47.390,60560,160,162
10:42:48.229,60557,160,162
10:42:48.651,60555,157,160
10:42:48.758,60552,157,160
10:42:48.759,60550,157,160
10:42:48.760,60552,157,160
10:42:49.260,60555,157,160
10:42:49.260,60552,157,160
10:42:49.261,60555,157,160
10:42:49.519,60552,157,160
10:42:49.730,60555,157,160
10:42:49.922,60552,157,160
10:42:49.923,60555,157,160
10:42:49.923,60552,157,160
10:42:50.100,60555,157,160
10:42:50.452,60552,157,160
10:42:50.629,60555,157,160
10:42:50.779,60557,157,160
10:42:50.781,60555,157,160
10:42:51.262,60557,157,160
10:42:51.752,60560,160,162
10:42:51.940,60562,160,162
10:42:51.948,60565,160,162
10:42:51.971,60562,160,162
10:42:51.972,60565,160,162
10:42:52.199,60562,160,162
10:42:52.734,60565,160,162
10:42:53.584,60562,160,162
10:42:53.765,60560,160,162
10:42:54.264,60562,160,162
10:42:54.294,60565,160,162
10:42:54.296,60562,160,162
10:42:54.466,60565,160,162
10:42:54.502,60562,160,162
10:42:54.543,60565,160,162
10:42:54.735,60562,160,162
10:42:54.754,60565,160,162
10:42:55.148,60562,160,162
10:42:55.232,60565,160,162
10:42:55.681,60567,160,162
10:42:55.681,60565,160,162
10:42:55.681,60567,160,162
10:42:55.684,60565,160,162
10:42:55.687,60567,160,162
10:42:55.735,60565,160,162
10:42:55.862,60562,160,162
10:42:55.891,60565,160,162
10:42:55.973,60562,160,162
10:42:56.422,60565,160,162
10:42:56.623,60562,160,162
10:42:56.625,60560,160,162
10:42:56.735,60562,160,162
10:42:57.047,60565,160,162
10:42:57.352,60562,160,162
10:42:57.375,60565,160,162
10:42:57.687,60567,160,162
10:42:57.698,60570,160,162
10:42:57.738,60567,160,162
10:42:57.739,60570,160,162
10:42:57.739,60567,160,162
10:42:58.054,60570,160,162
10:42:58.367,60572,160,162
10:42:58.367,60570,160,162
10:42:58.368,60572,160,162
10:42:58.745,60570,160,162
10:42:58.865,60567,160,162
10:42:59.119,60570,160,162
10:42:59.120,60567,160,162
10:42:59.320,60565,160,162
10:42:59.729,60562,160,162
10:42:59.730,60565,160,162
10:43:01.536,60562,160,162
10:43:01.537,60565,160,162
10:43:01.742,60567,160,162
10:43:01.771,60570,160,162
10:43:01.808,60567,160,162
10:43:02.051,60565,160,162
10:43:02.418,60567,160,162
10:43:02.419,60565,160,162
10:43:02.420,60567,160,162
10:43:02.446,60565,160,162
10:43:02.629,60562,160,162
10:43:02.933,60560,160,162
10:43:03.319,60562,160,162
10:43:03.549,60565,160,162
10:43:03.756,60562,160,162
10:43:04.168,60560,160,162
10:43:04.473,60562,160,162
10:43:04.516,60565,160,162
10:43:05.256,60562,160,162
10:43:05.262,60565,160,162
10:43:05.262,60562,160,162
10:43:05.263,60565,160,162
10:43:07.563,60567,160,162
10:43:08.028,60565,160,162
10:43:08.030,60567,160,162
10:43:08.710,60565,160,162
10:43:10.181,60567,160,162
10:43:11.392,60570,160,162
10:43:11.512,60572,160,162
10:43:11.514,60570,160,162
10:43:12.091,60572,160,162
10:43:12.189,60570,160,162
10:43:12.697,60572,160,162
10:43:13.180,60570,160,162
10:43:13.796,60572,160,162
10:43:14.733,60570,160,162
10:43:14.734,60567,160,162
10:43:15.251,60570,160,162
10:43:15.254,60572,160,162
10:43:15.308,60570,160,162
10:43:15.405,60572,160,162
10:43:15.464,60570,160,162
10:43:15.873,60567,160,162
10:43:16.004,60570,160,162
10:43:16.008,60567,160,162
10:43:16.008,60570,160,162
10:43:16.208,60567,160,162
10:43:16.257,60570,160,162
10:43:17.731,60567,160,162
10:43:17.909,60570,160,162
10:43:18.616,60572,160,162
10:43:19.814,60575,160,162
10:43:19.957,60577,160,162
10:43:20.992,60580,160,162
10:43:21.254,60577,160,162
10:43:21.278,60580,160,162
10:43:21.649,60577,160,162
10:43:21.691,60580,160,162
10:43:21.758,60577,160,162
10:43:21.809,60580,160,162
10:43:22.196,60577,160,162
10:43:22.253,60575,160,162
10:43:22.282,60572,160,162
10:43:23.381,60575,160,162
10:43:23.395,60577,160,162
10:43:23.412,60580,160,162
10:43:23.436,60577,160,162
10:43:23.450,60580,160,162
10:43:24.432,60577,160,162
10:43:24.757,60580,160,162
10:43:25.122,60577,160,162
10:43:25.124,60580,160,162
10:43:26.283,60582,160,162
10:43:26.286,60585,160,162
10:43:26.495,60582,160,162
10:43:26.532,60580,160,162
10:43:26.649,60582,160,162
10:43:26.762,60585,160,162
10:43:27.810,60582,160,162
10:43:28.376,60585,160,162
10:43:30.480,60587,160,162
10:43:30.482,60585,160,162
10:43:31.160,60587,160,162
10:43:31.455,60585,160,162
10:43:31.456,60587,160,162
10:43:31.786,60590,160,162
10:43:32.208,60587,160,162
10:43:32.793,60590,160,162
10:43:33.210,60587,160,162
10:43:33.320,60590,160,162
10:43:35.777,60587,160,162
10:43:35.978,60590,160,162
10:43:36.683,60587,160,162
10:43:37.290,60590,160,162
10:43:37.402,60587,160,162
10:43:37.493,60590,160,162
10:43:37.583,60587,160,162
10:43:37.640,60590,160,162
10:43:37.764,60587,160,162
10:43:37.872,60585,160,162
10:43:37.873,60587,160,162
10:43:38.136,60585,160,162
10:43:39.793,60582,160,162
10:43:39.795,60580,160,162
10:43:39.798,60582,160,162
10:43:40.128,60580,160,162
10:43:40.509,60582,160,162
10:43:40.803,60585,160,162
10:43:40.812,60582,160,162
10:43:41.120,60585,160,162
10:43:41.393,60587,160,162
10:43:41.452,60590,160,162
10:43:43.293,60587,160,162
10:43:43.294,60590,160,162
10:43:43.794,60587,160,162
10:43:44.309,60585,160,162
10:43:44.310,60587,160,162
10:43:44.311,60585,160,162
10:43:44.311,60587,160,162
10:43:44.311,60585,160,162
10:43:44.312,60587,160,162
10:43:45.424,60585,160,162
10:43:45.425,60587,160,162
10:43:45.425,60585,160,162
10:43:46.004,60582,160,162
10:43:46.270,60585,160,162
10:43:46.769,60587,160,162
10:43:47.273,60590,160,162
10:43:47.273,60587,160,162
10:43:47.474,60590,160,162
10:43:47.708,60587,160,162
10:43:48.086,60590,160,162
10:43:48.087,60587,160,162
10:43:48.768,60585,160,162
10:43:48.798,60582,160,162
10:43:48.910,60585,160,162
10:43:48.942,60582,160,162
10:43:48.942,60585,160,162
10:43:48.943,60582,160,162
10:43:49.960,60580,160,162
10:43:49.982,60582,160,162
10:43:49.985,60585,160,162
10:43:50.163,60587,160,162
10:43:50.271,60590,160,162
10:43:51.232,60592,160,162
10:43:52.774,60595,160,162
10:43:52.775,60592,160,162
10:43:53.091,60595,160,162
10:43:53.094,60592,160,162
10:43:53.873,60595,160,162
10:43:54.273,60597,160,162
10:43:54.880,60600,162,165
10:43:55.027,60597,162,165
10:43:55.690,60600,162,165
10:43:56.770,60597,162,165
10:43:57.819,60595,160,165
10:43:58.111,60592,160,165
10:43:58.115,60595,160,162
10:43:58.288,60597,160,165
10:44:00.413,60595,160,165
10:44:00.837,60592,160,165
10:44:01.115,60595,160,162
10:44:01.311,60597,160,165
10:44:02.085,60595,160,165
10:44:02.809,60592,160,162
10:44:04.353,60590,160,162
10:44:04.387,60587,160,162
10:44:04.615,60585,160,162
10:44:04.747,60587,160,162
10:44:04.754,60590,160,162
10:44:04.754,60587,160,162
10:44:04.754,60590,160,162
10:44:04.754,60587,160,162
10:44:04.755,60590,160,162
10:44:05.324,60587,160,162
10:44:06.048,60585,160,162
10:44:06.136,60587,160,162
10:44:06.305,60590,160,162
10:44:07.284,60587,160,162
10:44:07.662,60590,160,162
10:44:07.727,60587,160,162
10:44:07.784,60590,160,162
10:44:08.809,60592,160,162
10:44:09.911,60590,160,162
10:44:09.918,60592,160,162
10:44:09.920,60590,160,162
10:44:09.924,60592,160,162
10:44:09.942,60590,160,162
10:44:11.004,60592,160,162
10:44:11.445,60590,160,162
10:44:11.881,60587,160,162
10:44:12.083,60590,160,162
10:44:12.769,60587,160,162
10:44:12.773,60585,160,162
10:44:12.773,60587,160,162
10:44:12.774,60585,160,162
10:44:12.973,60587,160,162
10:44:12.976,60590,160,162
10:44:13.272,60587,160,162
10:44:13.622,60590,160,162
10:44:13.787,60587,160,162
10:44:14.313,60585,160,162
10:44:14.334,60587,160,162
10:44:14.740,60590,160,162
10:44:14.921,60587,160,162
10:44:14.932,60590,160,162
10:44:15.109,60587,160,162
10:44:15.285,60590,160,162
10:44:15.816,60587,160,162
10:44:15.817,60585,160,162
10:44:15.818,60587,160,162
10:44:15.820,60585,160,162
10:44:16.004,60587,160,162
10:44:16.160,60590,160,162
10:44:17.862,60587,160,162
10:44:18.027,60590,160,162
10:44:18.288,60587,160,162
10:44:18.496,60590,160,162
10:44:18.787,60587,160,162
10:44:18.950,60590,160,162
10:44:19.844,60587,160,162
10:44:19.848,60585,160,162
10:44:19.855,60582,160,162
10:44:19.873,60585,160,162
10:44:19.883,60582,160,162
10:44:19.902,60585,160,162
10:44:20.043,60582,160,162
10:44:20.229,60580,160,162
10:44:20.749,60582,160,162
10:44:20.985,60585,160,162
10:44:21.900,60587,160,162
10:44:21.999,60585,160,162
10:44:22.668,60582,160,162
10:44:22.875,60585,160,162
10:44:22.876,60582,160,162
10:44:23.307,60585,160,162
10:44:23.793,60587,160,162
10:44:23.799,60590,160,162
10:44:24.705,60592,160,162
10:44:24.944,60590,160,162
10:44:25.204,60587,160,162
10:44:26.296,60590,160,162
10:44:28.107,60587,160,162
10:44:28.108,60585,160,162
10:44:28.109,60587,160,162
10:44:28.110,60585,160,162
10:44:28.353,60587,160,162
10:44:28.524,60585,160,162
10:44:28.650,60582,160,162
10:44:28.981,60580,160,162
10:44:29.654,60582,160,162
10:44:29.796,60580,160,162
10:44:29.914,60577,160,162
10:44:29.914,60580,160,162
10:44:29.914,60577,160,162
10:44:29.916,60580,160,162
10:44:30.092,60577,160,162
10:44:30.664,60575,160,162
10:44:30.710,60572,160,162
10:44:30.786,60570,160,162
10:44:31.016,60572,160,162
10:44:31.232,60575,160,162
10:44:32.153,60577,160,162
10:44:33.296,60580,160,162
10:44:33.303,60577,160,162
10:44:33.303,60580,160,162
10:44:33.303,60577,160,162
10:44:33.303,60580,160,162
10:44:35.369,60577,160,162
10:44:35.496,60580,160,162
10:44:37.059,60582,160,162
